"","created_at","screen_name","text"
"767",2019-09-02 14:09:20,"BVertonghen","@hellen88237789 kak coba lu liat youtube #kkndidesapenari raditya dika, dijelaskan yg cowo jg ngeueu ma ular &amp; yg cwek ngeueu ma pak prabu. Aneh si kok si cewe ngeueu ma tmnnya ya? pa mreka slg cinta?"
"768",2019-09-02 14:09:03,"fajrinherris","Nah, wartawan @hariankompas @om_angger semakin memiliki dugaan lokasi kisah misteri #KKNdiDesaPenari. Sudah ada nama wilayah yang kemungkinan menjadi Kota B, Desa Kabupaten K, Desa W. 

Jawabannya ada di sini <U+27A1><U+FE0F> https://t.co/ZCCSqWA8yN #Nusantara #AdadiKompas https://t.co/DeEVlPO4iZ"
"769",2019-09-02 14:08:27,"fajrinherris","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"770",2019-09-02 14:08:38,"fajrinherris","Lokasi Kota B? Nah, lokasi dibagi jadi 6 kota/kabupaten, yaitu Kota dan Kabupaten Blitar, Bangkalan, Banyuwangi, Blitar, Bojonegoro, dan Bondowoso. Dari keenam kota/kabupaten itu, semuanya memiliki kecamatan/kota kecamatan berawalan K. https://t.co/ZCCSqWA8yN #KKNdiDesaPenari"
"771",2019-09-02 14:08:59,"Bruno34622009","Sejenak melepaskan diri dari dunia politik. Penasaran utk menelusuri lokasi  Desa Penari. Ada 3 tempat yg mungkin sbg lokasi #kkndidesapenari . Yg dua sudah saya kunjungi,dan tdk ditemukan jejak2, sprti terlukis dlm cerita. Tinggal satu lokasi lagi.
@mantriss 
@detiksport"
"772",2019-09-02 14:08:59,"pramonteldwi","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"773",2019-09-02 13:31:19,"pramonteldwi","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"774",2019-09-02 14:08:38,"Brachiorex8","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"775",2019-09-02 14:08:09,"almiraxo","Ini dia final cast untuk film #kkndesapenari #kkndidesapenari : https://t.co/8hZmoLRkEH"
"776",2019-09-02 14:07:57,"christinsnc","Tidak ada tempat angker di Dusun Wonorejo, Desa Kalibaru Wetan, Banyuwangi. Kadus setempat membantah dugaan cerita horor 'KKN Desa Penari' terjadi di sana. #KKNdiDesaPenari #KKNDesaPenari https://t.co/2zMa1P9PjY"
"777",2019-09-02 14:07:53,"nor_anifah","Akhirnya misteri terprcahkan.
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/FZKUuEScNz"
"778",2019-09-02 14:07:46,"amzat_zakky","KKN di desa penari (versi mantan ibu kota) 

                      -NO THREAD-

#kkndidesapenari https://t.co/5Iv8w4bH9g"
"779",2019-09-02 14:07:38,"bryanalexnder_","Akhirnya ada yg menjelaskan faktanya
Btw, ada yg berani kesana?
#kkndidesapenari https://t.co/ZDyM9CSio6"
"780",2019-09-02 14:07:14,"friandikaaa","#kkndidesapenari sebenernya adalah stranger things dengan kearifan lokal, bima dan ayu terjebak di dunia upside down selama sebulan"
"781",2019-09-02 14:07:07,"anaksultandong","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"782",2019-09-02 14:06:56,"albertabsalomm","#kkndidesapenari 
compilation https://t.co/BeSlPH5MNh"
"783",2019-09-02 13:55:37,"albertabsalomm","Widya when she came outta the woods and warga desa cheered for her #kkndidesapenari https://t.co/HUCtMSEiwb"
"784",2019-09-02 13:55:30,"albertabsalomm","Badarawuhi sneaking into bima room and trying to gave him blowjob
#kkndidesapenari #kkndesapenari #kknpenari
 https://t.co/v29tKFtyBs"
"785",2019-09-02 14:06:34,"jeanmarthen","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"786",2019-09-02 14:04:35,"ketuahima","#kkndidesapenari sebenernya adalah stranger things dengan kearifan lokal, bima dan ayu terjebak di dunia upside down selama sebulan"
"787",2019-09-02 14:04:16,"ThariqErfan","KKN Desa Ponari<U+26A1>
Seketika petir menyambar disiang hari

#kkndidesapenari #batupetirponari https://t.co/2qV9rHgoRr"
"788",2019-09-02 14:02:32,"rainysunset_","#KKNdiDesaPenari udah rilis pemainnya nih... mantap <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/VSrKsLIZ0s"
"789",2019-09-02 14:01:28,"Fajarsk81","Mau nobis #kkndidesapenari sama doi tapi gw phobia sama hantu. 
Sarannya gimana biar gw bisa lihat dan gk malu maluin didepan doi?"
"790",2019-09-02 14:01:22,"ethaniuxxx","Minta pencerahan <U+0001F62D> #kkndidesapenari"
"791",2019-09-02 14:01:04,"lezgetitt","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"792",2019-09-02 14:00:46,"pelitadewi","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"793",2019-09-02 13:52:43,"rialdiff","THREAD
#kkndidesapenari 
Versi KANG CILOK
Pada mau tau kaga ?"
"794",2019-09-02 13:55:55,"rialdiff","@finzanabila Sssssssstttttt nanti rame jgn ngomong ngomong #kangcilok #kkndidesapenari , dibuat ngga nih?"
"795",2019-09-02 14:00:10,"rialdiff","Ini pertama kalinya gua buat thread , tapi ini penting karna #kkndidesapenari , thread ini diutarakan oleh kang cilok yang ditemui oleh wahyu dan widya."
"796",2019-09-02 14:00:04,"misslonely43","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"797",2019-09-02 14:00:02,"bayukumoroardi","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"798",2019-09-02 14:00:01,"AmaliaQudsiP","Tidak ada tempat angker di Dusun Wonorejo, Desa Kalibaru Wetan, Banyuwangi. Kadus setempat membantah dugaan cerita horor 'KKN Desa Penari' terjadi di sana. #KKNdiDesaPenari #KKNDesaPenari https://t.co/2zMa1P9PjY"
"799",2019-09-02 13:59:59,"chiruzhu","Kalo lihat maps Dusun Wonorejo, Desa Kalibaruwetan, Kec Kalibaru, Bwangi, Jatim, jadi tempat pas thread #kkndidesapenari Desanya pas ada di tengah2 Hutan .. https://t.co/vpl8LDBsjL"
"800",2019-09-02 13:59:54,"jejaerie","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"801",2019-09-02 13:59:17,"alfiankrisnaR","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"802",2019-09-02 13:59:06,"firaaaaxx","OHH INI TOH SI SILUMAN ULAR YG STORY KKN:((
#kkndidesapenari https://t.co/XMbD80unbZ"
"803",2019-09-02 13:11:30,"firaaaaxx","OHH INI TOH SI SILUMAN ULAR YG STORY KKN:((
#kkndidesapenari https://t.co/XMbD80unbZ"
"804",2019-09-02 13:58:30,"kompascom","Belum Baca KKN di Desa Penari? Mungkin Anda Punya IQ Tinggi | #Sains #kkndidesapenari 

https://t.co/V9K2gFSvn7"
"805",2019-09-02 13:57:42,"galihsuryanap","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"806",2019-09-02 13:57:18,"helloweyn","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"807",2019-09-02 13:57:09,"arisandiii_","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"808",2019-09-02 13:56:02,"CaiAgen","Lokasi tempat ayu dan bima gituan dimana??katanya sudah dua kali, gimana cerita waktu yg pertama kali...

#kkndidesapenari"
"809",2019-09-02 13:54:36,"xyzwhyy","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"810",2019-09-02 13:54:05,"ILuppitasarii","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"811",2019-09-02 13:53:40,"nadyaaaprtw","Dimanapun KKN nya, GT Man kolornya <U+0001F44D><U+0001F3FD>

#GTManforKKN #kkndesapenari #kkndidesapenari https://t.co/dokPSKR6lQ"
"812",2019-09-02 13:53:32,"sherinatania4","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"813",2019-09-02 13:53:09,"kokorizkyj","agar kejadian bima dan ayu gak terulang kembali #kkndidesapenari #bimaasukakeanngentot <U+0001F602> https://t.co/sOO10DxpPI"
"814",2019-09-02 13:52:08,"attinrizqita","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"815",2019-09-02 13:51:49,"rzkiasfaa","Kita pun langsung lari"" tapi aneh nya. Seperti apa yg gua bilang tadi rumah gua kan ga bgtu jauh dri Kali ,sekitar 20 langkah gtu tapi distu gua ngeras udh lari cepet bgt tapi ga sampe"" berasa masih jauh banget gtu.
#bacahorror
@bacahorror #kkndidesapenari #threadhorror"
"816",2019-09-02 13:51:18,"Muh_Muhlisin_MM","@zaraJKT48 Horror Story ""KKN Di Desa Penari""
#kkndidesapenari #kkndesapenari

1) Versi Widya https://t.co/tgjwOnZn83

2) Versi Nur https://t.co/6yX3wOhPIc

Pokoknya yg masih bingung pas baca cerita widya, kebingungan kalian akan terjawab setelah baca versi Nur

Nahan nafas baca ini <U+0001F631><U+0001F631>"
"817",2019-09-02 13:51:17,"amalliayunita","Habis baca tentang #kkndidesapenari malemnnya listrik mati, dirumah sendirian, alhasil gue ngungsi dong<U+0001F923>"
"818",2019-09-02 13:50:47,"WRSaraswati","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"819",2019-09-02 13:50:37,"Urgirl79984055","Owner nya ngegas maaf pun ga ad..sepertinya dia tipe ga bisa nerima keluhan

#kkndidesapenari #kkndesapenari #HotelDelLunaTeam_ThankYou  
Yah tagar nya kmana2 wkwk https://t.co/Hm1Ah5wwB1"
"820",2019-09-02 13:50:29,"dindaautm","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"821",2019-09-02 13:50:12,"Pussy82083665","hasil dari kepo, entah asli entah palsu.. #kknpenari  #kkndidesapenari https://t.co/S5cbOmAW0g"
"822",2019-09-02 13:50:10,"ulul_yuelvi","KKN = Kuliah Kerja Nyarijodoh.
Gitu kali .. <U+0001F612>
#kkndidesapenari 
#kkndesapenari"
"823",2019-09-02 13:49:22,"setyowibs","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"824",2019-09-02 13:47:23,"kentaaank","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"825",2019-09-02 13:46:35,"harunluthfi","Tidak Pernah sampe KKN karena tahun ini genap 3 kali saya pindah kampus. #kkndidesapenari Cant Relate"
"826",2019-09-02 13:46:32,"tegarrt","hasil dari kepo, entah asli entah palsu.. #kknpenari  #kkndidesapenari https://t.co/S5cbOmAW0g"
"827",2019-09-02 13:45:57,"putridyahkusumo","I got a goosebumps 
Kamu harus baca https://t.co/QxPP11fvF6 part 1 from widya side 

And this part 2 from Nur side
https://t.co/rLQwT9z8f6

#kkndidesapenari #kkndesapenari"
"828",2019-09-02 13:45:15,"viviin__","Ngeri amat woi<U+0001F631>
.
#kkndidesapenari https://t.co/3oGKGAXhwp"
"829",2019-09-02 13:45:02,"RHILLACILLO","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"830",2019-09-02 13:43:43,"hundredtjme","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"831",2019-09-02 13:43:37,"riskadafn","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"832",2019-09-02 13:43:32,"KRabiatul10","Masih penasaran sama foto ayu dan bima di #kkndidesapenari <U+0001F625>"
"833",2019-09-02 13:43:23,"Dayat26Dalglish","KKN di Desa Penari sudah bisa dibaca di bacautas!

Versi Widya:
https://t.co/btw4o9x4UQ

Versi Nur:
https://t.co/FYJ9Mubzac

Baca disini aja gais, di bot sebelah fontnya kegedean.

#kkndidesapenari #kknpenari"
"834",2019-09-02 13:42:33,"irmacupan","Finally, KKN di Desa Penari jadi difilmkan oleh sutradara kesayangan kita semua, Livi Zheng!

#kkndidesapenari https://t.co/pECiXLiiAM"
"835",2019-09-02 13:40:53,"taufikR091","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"836",2019-09-02 13:40:29,"deronsss1","#bacotsantuy #kkndidesapenari #kawasanwisatabatu kelakuan siapa KKN di gang macam https://t.co/sBneV7vcvh"
"837",2019-09-02 13:39:54,"romeo_ijen","Tidak ada tempat angker di Dusun Wonorejo, Desa Kalibaru Wetan, Banyuwangi. Kadus setempat membantah dugaan cerita horor 'KKN Desa Penari' terjadi di sana. #KKNdiDesaPenari #KKNDesaPenari https://t.co/2zMa1P9PjY"
"838",2019-09-02 13:39:50,"hiemaulya","Finally, KKN di Desa Penari jadi difilmkan oleh sutradara kesayangan kita semua, Livi Zheng!

#kkndidesapenari https://t.co/pECiXLiiAM"
"839",2019-09-02 13:39:17,"nikeheavenk","Bagian terbaik di kisah ini xD
Gw ngakak keras padahal awalnya merinding www

#kkndidesapenari https://t.co/eocMY6aIIA"
"840",2019-09-02 13:39:10,"yanti_s18","#Innalillahi ternyata dia badarawuhi yg menari di desa kkn #kkndidesapenari https://t.co/0HKcGyqVHZ"
"841",2019-09-02 13:38:32,"prillipuli","Maaf hee! sumpah deh nama desaku tuh bukan desa penari, tapi desa penyinyir TT
~
#desapandanmanganketannangprapatanbalikankaromantanjanrasanewenaktenan <U+0001F3B6>
#kkndidesapenari"
"842",2019-09-02 13:37:23,"AlifFia04896263","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"843",2019-09-02 13:36:01,"OwnerSurveyor","#kkndidesapenari versi lebih kekinian dari @zorobadboys12 https://t.co/HBlXQd1p8b"
"844",2019-09-02 13:35:43,"aswanikumba","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"845",2019-09-02 13:35:37,"mantriss","Sejenak melepaskan diri dari dunia politik. Penasaran utk menelusuri lokasi  Desa Penari. Ada 3 tempat yg mungkin sbg lokasi #kkndidesapenari . Yg dua sudah saya kunjungi,dan tdk ditemukan jejak2, sprti terlukis dlm cerita. Tinggal satu lokasi lagi.
@mantriss 
@detiksport"
"846",2019-09-02 13:34:38,"rezawill","#kkndidesapenari mah ga serem,  sereman KKN di desa pelari. 

mode zombie is on <U+0001F64C> https://t.co/67YJCGxOCe"
"847",2019-09-02 13:34:30,"Oyess49020223","Pijat Panggilan Kota JAKARTA

Dinda
Bb. 50
Tb. 170
24th pijatan nya mantap

Telp/WA: 0822-6486-2074
#pijatpriajakarta #pijatpria #pijathotel #massagejakarta #jakarta #pijatpanggilan #spa
#pijatpanggilanjakarta #pijat #MassageFullBody #pijat24jam #kkndidesapenari #Jakarta #spajkt https://t.co/LWig1XN4Pc"
"848",2019-09-02 13:34:05,"Erzasy1","Kenanglah kotaku, lupakan mistiknya, teruslah jatuh cinta.

#kkndidesapenari #banyuwangi"
"849",2019-09-02 13:32:00,"FauziyahFajr","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"850",2019-09-02 13:30:59,"ChocoBoogiee","totally agreed <U+0001F602>

#kkndidesapenari https://t.co/EvlnOLQo1S"
"851",2019-09-02 13:30:49,"farid10indra","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"852",2019-09-02 13:29:34,"radhina_a11","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"853",2019-09-02 13:29:17,"Tito19829636","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"854",2019-09-02 13:28:32,"YuniEkaPratiw11","What people think about Bandarawuhi vs what she actually looks like #kkndidesapenari https://t.co/ZPacD5InyT"
"855",2019-09-02 13:28:26,"WisnuPandu7","Pengen denger cerita KKN didesa penari versi Pak Prabu dan Badarawuhi pasti seru lurr!!!
#kkndidesapenari 
#lagiviral 
#kkndesapenari"
"856",2019-09-02 13:28:12,"urrohmans11","inilah para artis yg di gadang2 akan meemrankan KKN Di Desa Penari #kkndidesapenari https://t.co/zg2U0yXWVU"
"857",2019-09-02 13:27:46,"niaisna24","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"858",2019-09-02 13:26:52,"arynsvintt","KKN di Desa Penari
Versi Widya https://t.co/oyMLs21C1O
Versi Nur https://t.co/ei59jDrSkG

#kkndidesapenari #widya #Nur #kkndidesapenari #bima #ayu #kkn #desapenari"
"859",2019-09-02 13:25:44,"nhiisa_a","Cerita Aslinya yang lebih serem itu
Kenalan Ketemuan Ngilang
<U+0001F923>
#kkndidesapenari https://t.co/c7bU18qS6o"
"860",2019-09-02 13:25:20,"meeeemet","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"861",2019-09-02 13:24:59,"raplee","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"862",2019-09-02 13:24:38,"hariankompas","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"863",2019-09-02 13:24:12,"JihadSucipto","Tidak ada tempat angker di Dusun Wonorejo, Desa Kalibaru Wetan, Banyuwangi. Kadus setempat membantah dugaan cerita horor 'KKN Desa Penari' terjadi di sana. #KKNdiDesaPenari #KKNDesaPenari https://t.co/2zMa1P9PjY"
"864",2019-09-02 13:20:15,"kompasmuda","Wartawan @hariankompas juga sempat mewawancarai Bupati Banyuwangi Abdullah Azwar Anas dan Ketua Generasi Pesona Indonesia (GenPI) Banyuwangi Fikri Mustaqim.<U+2063> https://t.co/ZCCSqWA8yN #KKNdiDesaPenari #AdadiKompas"
"865",2019-09-02 13:23:59,"kompasmuda","Nah, wartawan @hariankompas @om_angger semakin memiliki dugaan lokasi kisah misteri #KKNdiDesaPenari. Sudah ada nama wilayah yang kemungkinan menjadi Kota B, Desa Kabupaten K, Desa W. 

Jawabannya ada di sini <U+27A1><U+FE0F> https://t.co/ZCCSqWA8yN #Nusantara #AdadiKompas https://t.co/DeEVlPO4iZ"
"866",2019-09-02 13:16:25,"kompasmuda","Lokasi Kota B? Nah, lokasi dibagi jadi 6 kota/kabupaten, yaitu Kota dan Kabupaten Blitar, Bangkalan, Banyuwangi, Blitar, Bojonegoro, dan Bondowoso. Dari keenam kota/kabupaten itu, semuanya memiliki kecamatan/kota kecamatan berawalan K. https://t.co/ZCCSqWA8yN #KKNdiDesaPenari"
"867",2019-09-02 13:12:05,"kompasmuda","Diceritakan, lokasi #DesaPenari ada di Kota B, Kecamatan K, Desa W, dan Alas (hutan) D. Ada di Jawa Timur. Nah, petunjuk itu membuat banyak spekulasi. Benarkah itu Banyuwangi? Mari kita telaah dulu. #KKNdiDesaPenari #AdadiKompas https://t.co/G5KZjbF0WR"
"868",2019-09-02 13:08:36,"kompasmuda","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"869",2019-09-02 13:22:59,"Andikacleosa","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"870",2019-09-02 13:22:12,"jojolahdia","Nyari yang kalau di ajak 
Ngopi ayok!
Makan ayokk!
Nonton ayok!
Kelai ayok!
Susahnya minta ampun yawloo gusti!
#HotelDeLuna 
#kuyang 
#kkndidesapenari"
"871",2019-09-02 13:21:03,"valentaeiin","Bacolnya Bima nih

#ngakakkocakvideo #lfl #videolucubanget #receh #ivgcomedy #lagiviral #ngakakabis #koplak #prank #viralvideo
#likeforlikes #likeforfollow #followforfollow
#Kkndidesapenari #kknpenari #Tidur #IZONE #Memek #1stSeptemberMiracle #JaeMundur #HotelBlueMoon https://t.co/umWKyZf1y3"
"872",2019-09-02 13:20:57,"Benzky","Kata orang perbanyaklah membaca agar kamu mengenal dunia

Yang aku baca:
<U+2705> Teori konspirasi Livi Zheng
<U+2705> #kkndidesapenari thread
<U+2705> Chat lama dari kamu"
"873",2019-09-02 13:20:44,"dyahckh","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"874",2019-09-02 13:20:07,"mderial","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"875",2019-09-02 13:20:01,"shellkth","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"876",2019-09-02 13:19:48,"ABe_Uton","KKN di masa kecil #kkndidesapenari https://t.co/fbIn6pRx0M"
"877",2019-09-02 13:19:44,"rahadieko","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"878",2019-09-02 13:19:37,"kartika_futt","Every social media right now 
#kkndidesapenari https://t.co/aKWCQseXui"
"879",2019-09-02 13:17:58,"naypcxx","KKN Di Desa Penari

dari sudut pandang penjual cilok yang deket Pom Bensin

#kknpenari
#kkndidesapenari

-sebuah utas- https://t.co/zhywzKoV0J"
"880",2019-09-02 13:05:59,"naypcxx","#kkndidesapenari
[LOKASI KKN DI DESA PENARI]
.
.
[A THREAD] 

Buat lo yang blm baca cerita ini, gua saranin lo baca dari sudut pandang si Widya, abis itu si Nur. Baca dengan penghayatan gua saranin krn cerita ini menceritakan hg detilnya
 
Link versi Nur: https://t.co/ZkCT3Uxc2I https://t.co/5MOkLfDJxL"
"881",2019-09-02 13:16:04,"Shella_Reza","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"882",2019-09-02 13:15:43,"AgungHesti","Cuss gan
.
https://t.co/Pbx2sOPwnT

.
.
#kkndidesapenari #kkndesapenari"
"883",2019-09-02 13:14:53,"fuurinisummer","Jadi ini alasan #HotelDelluna jdi #HotelBlueMoon karena si Bima kudu nebus dosanya yng #kkndidesapenari itu pantesan ae, eh anjir ko bisa pas gini si yang ngasi peran ke so hyun<U+0001F923><U+0001F602> https://t.co/cHEx96xudp"
"884",2019-09-02 13:14:41,"AlHadzah","Penasaran sj, dari 2009 kok jadi seviral ini baru sekarang?? #kkndidesapenari"
"885",2019-09-02 13:13:15,"om_angger","Gaes... sumpah ini lebih horor drpd #kkndidesapenari apakah badarawuhi nonton sepak bola? Hhmmm bisa jadi https://t.co/GouGhyqxbo"
"886",2019-09-02 13:11:51,"om_angger","Sobat Muda, tahukah kamu cerita tentang “KKN di Desa Penari” dari akun Twitter @simpleM81378523? Wartawan @hariankompas @om_angger pun mencari jejak Desa Penari. #KKNdiDesaPenari #AdadiKompas 

— SEBUAH UTAS — https://t.co/s1uSNoMj35"
"887",2019-09-02 13:12:27,"wahyupristiawan","KKN DI DESA PENARI (VERSI KEPALA MONYET)

                  - A THREAD - 
#kkndidesapenari"
"888",2019-09-02 13:11:09,"zeam_syaikhan","Anjir, adanya di kediri doang ini
#kkndidesapenari https://t.co/EOBBV9aiyI"
"889",2019-09-02 13:00:55,"zeam_syaikhan","Oke, sudah di tangan. Siap? #kkndidesapenari https://t.co/WsBIuQy7lE"
"890",2019-09-02 13:01:04,"zeam_syaikhan","Ayu dan Bima kecyduk nur <U+0001F602>
#kkndidesapenari #kkndesapenari https://t.co/IN9uuMBLrC"
"891",2019-09-02 13:10:32,"mankaristana","Buat yang masih penasaran tapatnya #kkndidesapenari silahkan https://t.co/hthcZy1Qlu"
"892",2019-09-02 13:10:27,"Pandyandi","kudu baca:  https://t.co/oW2EECWmQI part 1 from widya side 

And this part 2 from Nur side
https://t.co/7lis2AOCNr

#kkndidesapenari #kkndesapenari"
